host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,prediction
2.0,4,1,37.76002177192383,-122.41981077797224,0,0,1.0,2.0,3.0,0.0,0,1.0,42.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,525.0,290.16823424117257
45.0,24,16,37.79116447500334,-122.40593249094965,10,0,4.0,1.0,1.0,2.0,0,1.0,7.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,205.0,172.25222036422593
1.0,22,2,37.74082457472481,-122.45883993607048,0,1,2.0,1.0,1.0,1.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,172.25222036422593
1.0,9,8,37.7795409149994,-122.4901161173535,1,0,3.0,1.0,1.0,2.0,0,2.0,41.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,172.25222036422593
1.0,3,7,37.732257849096754,-122.43869622912752,1,0,2.0,1.0,1.0,1.0,3,3.0,44.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
1.0,32,25,37.71571221909986,-122.47453622096596,0,0,6.0,1.0,1.0,2.0,0,1.0,30.0,88.0,9.0,8.0,10.0,9.0,9.0,9.0,129.0,172.25222036422593
1.0,6,5,37.77896843987072,-122.41930159914223,6,0,2.0,1.0,0.0,1.0,0,30.0,3.0,93.0,10.0,9.0,8.0,9.0,9.0,9.0,120.0,113.2942134257526
2.0,15,19,37.772981126296465,-122.39653294271616,0,1,2.0,1.0,1.0,1.0,0,1.0,21.0,88.0,9.0,9.0,9.0,10.0,10.0,9.0,130.0,172.25222036422593
9.0,6,5,37.78399798245656,-122.41411714004559,16,1,2.0,8.0,1.0,1.0,0,1.0,33.0,76.0,9.0,8.0,9.0,9.0,7.0,8.0,70.0,172.25222036422593
13.0,21,16,37.78858826294371,-122.40527706408345,17,1,2.0,0.0,1.0,1.0,0,32.0,19.0,85.0,9.0,9.0,10.0,9.0,10.0,9.0,59.0,172.25222036422593
1.0,1,1,37.74706184142612,-122.41274537314257,0,0,2.0,1.0,1.0,1.0,0,30.0,25.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,5,4,37.7571412633354,-122.40163077251611,0,0,3.0,1.0,0.0,2.0,0,2.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,188.0,113.2942134257526
3.0,6,11,37.78810562399765,-122.4153728930772,0,0,4.0,1.0,2.0,2.0,0,2.0,94.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,240.0,231.21022730269925
1.0,29,17,37.75875181274832,-122.48556080972479,0,0,3.0,1.0,1.0,2.0,0,3.0,17.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,172.25222036422593
2.0,1,1,37.73830379588277,-122.4097394127244,1,1,2.0,1.0,1.0,1.0,0,2.0,30.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,72.0,172.25222036422593
2.0,7,6,37.75954782384851,-122.42669237581372,0,0,4.0,1.5,2.0,2.0,0,5.0,27.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,349.0,231.21022730269925
13.0,21,16,37.7887362742864,-122.40521729213913,17,1,2.0,1.0,1.0,1.0,0,1.0,79.0,84.0,9.0,9.0,10.0,9.0,10.0,9.0,109.0,172.25222036422593
1.0,4,1,37.761482053744295,-122.40925392305105,0,0,2.0,1.0,1.0,1.0,0,1.0,39.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,172.25222036422593
1.0,15,12,37.77266354303198,-122.4026481053496,12,1,2.0,2.0,1.0,1.0,0,1.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,172.25222036422593
13.0,21,16,37.78878289836996,-122.40501239714372,17,1,2.0,1.0,1.0,1.0,0,1.0,64.0,85.0,9.0,9.0,9.0,9.0,10.0,9.0,109.0,172.25222036422593
1.0,27,21,37.73801818597418,-122.49108807725494,1,1,4.0,1.0,0.0,2.0,0,3.0,13.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,113.2942134257526
1.0,15,12,37.77987630770996,-122.40472146894872,6,0,2.0,1.0,1.0,1.0,0,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,395.0,172.25222036422593
1.0,32,25,37.70871886771542,-122.48508557100565,2,1,2.0,1.0,1.0,1.0,1,3.0,65.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,172.25222036422593
2.0,1,1,37.74662745739751,-122.41696266334162,1,0,2.0,1.0,1.0,2.0,0,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,195.0,172.25222036422593
1.0,33,13,37.712553390127134,-122.43693144301712,1,1,5.0,1.0,1.0,3.0,0,2.0,50.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,99.0,172.25222036422593
1.0,3,7,37.73395994605541,-122.44261318293266,1,0,4.0,1.0,2.0,2.0,0,2.0,18.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0,231.21022730269925
4.0,4,1,37.75040546109643,-122.41107867237305,0,0,6.0,2.0,3.0,3.0,0,5.0,8.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,250.0,290.16823424117257
3.0,29,21,37.749745391617225,-122.48241941384994,1,1,2.0,0.5,1.0,1.0,0,1.0,141.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,172.25222036422593
2.0,27,21,37.74285297407103,-122.47274591076513,1,0,3.0,1.0,1.0,1.0,0,2.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,15,12,37.78201171016712,-122.40929802895596,12,0,4.0,1.0,0.0,2.0,0,3.0,12.0,95.0,10.0,10.0,10.0,10.0,8.0,9.0,175.0,113.2942134257526
2.0,0,0,37.770230735297886,-122.42956965975979,0,1,1.0,1.5,1.0,1.0,0,2.0,227.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,172.25222036422593
1.0,29,21,37.74977069073289,-122.50022659015369,1,1,1.0,1.0,1.0,1.0,0,4.0,3.0,90.0,10.0,10.0,9.0,9.0,9.0,10.0,120.0,172.25222036422593
1.0,25,17,37.760834285440176,-122.46563977810749,1,0,5.0,1.0,2.0,3.0,0,3.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,231.21022730269925
2.0,18,10,37.77811394979384,-122.46400970389065,0,1,2.0,1.0,1.0,1.0,0,2.0,18.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,100.0,172.25222036422593
1.0,13,7,37.73728815797197,-122.43166355292179,1,0,4.0,1.0,2.0,2.0,0,2.0,17.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,231.21022730269925
2.0,5,4,37.75954413000208,-122.40256698986714,0,0,3.0,1.0,1.0,1.0,0,4.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,172.25222036422593
1.0,5,4,37.76458753894829,-122.39406445785694,1,1,2.0,1.0,0.0,2.0,0,3.0,62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,113.2942134257526
1.0,0,0,37.770078393069184,-122.43255075440048,1,0,4.0,1.0,1.0,2.0,0,1.0,78.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,172.25222036422593
2.0,5,4,37.759937090011675,-122.39898880849468,0,1,2.0,1.0,1.0,1.0,0,1.0,18.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
4.0,5,4,37.76092508624257,-122.403326793338,2,1,2.0,2.0,0.0,1.0,0,1.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0,113.2942134257526
1.0,31,13,37.7144145286,-122.4598568001073,1,1,2.0,1.0,1.0,1.0,0,3.0,40.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0,172.25222036422593
2.0,2,0,37.77585850503626,-122.44242757411492,6,0,5.0,1.0,3.0,3.0,0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,290.16823424117257
2.0,4,1,37.757732110264406,-122.41043046938202,0,1,2.0,1.0,1.0,1.0,0,1.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
1.0,27,21,37.74298748887894,-122.48053627369237,3,0,2.0,1.0,1.0,1.0,0,2.0,23.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,4,1,37.75368075937715,-122.4205051998678,0,0,2.0,1.0,1.0,1.0,0,3.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,172.25222036422593
23.0,6,5,37.785658214025325,-122.40810358399813,17,1,2.0,1.0,0.0,1.0,0,1.0,30.0,91.0,10.0,9.0,10.0,9.0,10.0,9.0,70.0,113.2942134257526
3.0,6,11,37.78840447129365,-122.4213678889728,6,1,3.0,1.0,1.0,2.0,0,30.0,23.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,99.0,172.25222036422593
23.0,6,5,37.785855224823344,-122.4082109359788,17,1,2.0,1.0,0.0,1.0,0,1.0,33.0,96.0,10.0,10.0,10.0,9.0,10.0,10.0,70.0,113.2942134257526
4.0,26,18,37.79674833929279,-122.44608684228704,0,0,4.0,1.0,2.0,0.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,449.0,231.21022730269925
2.0,1,1,37.74688569528799,-122.40596128756177,0,0,6.0,1.0,3.0,3.0,0,3.0,3.0,93.0,9.0,7.0,10.0,10.0,9.0,9.0,375.0,290.16823424117257
1.0,18,10,37.77715709370269,-122.46271426037056,0,0,6.0,2.0,3.0,4.0,0,3.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,290.16823424117257
4.0,4,1,37.75113788838226,-122.40785027295271,1,1,2.0,1.5,1.0,1.0,0,1.0,9.0,95.0,10.0,9.0,10.0,9.0,10.0,9.0,69.0,172.25222036422593
4.0,4,1,37.750725329433905,-122.40815288064749,1,1,2.0,1.5,1.0,1.0,0,1.0,21.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,59.0,172.25222036422593
1.0,10,9,37.80649647516279,-122.4129103703061,0,0,4.0,2.0,2.0,2.0,0,2.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,231.21022730269925
1.0,24,16,37.79527242769508,-122.40925377755386,0,0,6.0,1.0,3.0,4.0,0,5.0,58.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,450.0,290.16823424117257
3.0,2,0,37.772450289744135,-122.44197633860738,0,0,6.0,1.5,3.0,3.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,550.0,290.16823424117257
2.0,5,4,37.75818502671696,-122.40081659874052,1,0,10.0,2.5,3.0,0.0,0,2.0,52.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,395.0,290.16823424117257
1.0,7,0,37.768724433455326,-122.4341635489488,0,0,3.0,1.0,1.0,2.0,0,2.0,59.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
1.0,23,15,37.732373636639956,-122.39337929749632,1,1,2.0,1.0,0.0,1.0,0,4.0,6.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,115.0,113.2942134257526
2.0,4,1,37.76111245604695,-122.4171659524128,0,0,1.0,1.0,1.0,1.0,0,30.0,9.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,120.0,172.25222036422593
1.0,7,6,37.76156477301743,-122.42884713438669,0,0,4.0,1.0,2.0,2.0,0,3.0,7.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0,231.21022730269925
1.0,29,17,37.75212147674335,-122.50839678047147,0,0,4.0,1.0,1.0,1.0,0,2.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,172.25222036422593
9.0,6,11,37.787131349755306,-122.41169855513556,17,1,1.0,1.0,0.0,1.0,0,32.0,7.0,86.0,9.0,9.0,10.0,10.0,10.0,10.0,103.0,113.2942134257526
1.0,19,13,37.718513887880185,-122.43753385854146,5,0,2.0,1.0,0.0,2.0,0,2.0,44.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,100.0,113.2942134257526
1.0,25,17,37.76190484846599,-122.46770348807449,1,0,8.0,2.5,3.0,0.0,0,31.0,6.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,350.0,290.16823424117257
1.0,8,6,37.75254343375694,-122.44174052455514,1,0,4.0,1.0,2.0,2.0,0,2.0,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,285.0,231.21022730269925
4.0,23,15,37.72720178386693,-122.37169961986623,1,2,2.0,1.0,1.0,1.0,0,1.0,64.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,33.0,172.25222036422593
1.0,21,4,37.782880088872396,-122.4014208591931,6,1,2.0,1.0,1.0,1.0,0,1.0,7.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,300.0,172.25222036422593
2.0,4,1,37.75483327940779,-122.41418129668594,1,0,2.0,1.0,1.0,1.0,0,1.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0,172.25222036422593
4.0,3,7,37.73264223639122,-122.43818367557816,1,1,2.0,1.0,1.0,1.0,0,3.0,50.0,89.0,9.0,10.0,10.0,10.0,9.0,9.0,75.0,172.25222036422593
4.0,23,15,37.72859013957058,-122.37180501663765,1,1,2.0,1.0,1.0,1.0,0,1.0,26.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,75.0,172.25222036422593
4.0,4,12,37.76847404077567,-122.42515839691656,0,1,2.0,1.0,1.0,1.0,0,1.0,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
3.0,31,25,37.7152000299249,-122.46245842482418,0,1,2.0,1.0,1.0,1.0,0,3.0,3.0,67.0,7.0,8.0,8.0,8.0,6.0,5.0,75.0,172.25222036422593
1.0,29,17,37.75332552802449,-122.50341089668764,1,0,8.0,2.0,2.0,4.0,0,2.0,50.0,86.0,9.0,8.0,10.0,10.0,9.0,9.0,199.0,231.21022730269925
2.0,8,1,37.75113928991527,-122.42557540332966,6,1,2.0,1.0,1.0,1.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
1.0,19,13,37.71696051519892,-122.42893346083824,1,1,2.0,1.0,1.0,1.0,0,3.0,30.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,49.0,172.25222036422593
1.0,4,1,37.75905601733582,-122.40905833596074,0,0,5.0,2.0,2.0,2.0,0,3.0,4.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,300.0,231.21022730269925
2.0,1,1,37.748209637873224,-122.41505591036301,11,0,2.0,1.0,1.0,2.0,0,7.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0,172.25222036422593
1.0,13,7,37.73633314501495,-122.43198890998673,2,0,4.0,1.0,2.0,2.0,0,3.0,12.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,200.0,231.21022730269925
3.0,4,1,37.759643593049795,-122.4193609528873,0,0,6.0,2.0,2.0,3.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,335.0,231.21022730269925
2.0,6,5,37.78083509639837,-122.4236308282032,16,1,2.0,1.0,1.0,1.0,0,32.0,1.0,40.0,8.0,6.0,10.0,2.0,6.0,10.0,60.0,172.25222036422593
2.0,18,10,37.77529459554757,-122.47303057452685,6,0,8.0,3.0,4.0,4.0,0,2.0,43.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,349.1262411796459
1.0,0,3,37.783961707119396,-122.44422857763881,0,1,2.0,1.0,1.0,1.0,0,30.0,14.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,172.25222036422593
17.0,2,0,37.769176795831896,-122.44932021796647,4,2,1.0,1.0,1.0,1.0,0,1.0,17.0,92.0,9.0,9.0,9.0,9.0,10.0,9.0,50.0,172.25222036422593
1.0,15,12,37.781281973080695,-122.40346044306686,12,0,15.0,1.0,1.0,1.0,0,1.0,94.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,975.0,172.25222036422593
17.0,2,0,37.76990171659625,-122.44933903471838,4,1,2.0,1.0,0.0,1.0,0,1.0,29.0,92.0,9.0,9.0,10.0,9.0,10.0,9.0,90.0,113.2942134257526
1.0,0,0,37.77844609321856,-122.43165843947222,0,1,3.0,1.0,1.0,1.0,0,2.0,22.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,130.0,172.25222036422593
9.0,6,5,37.786370672352106,-122.41282287822818,16,1,2.0,8.0,0.0,1.0,0,1.0,9.0,60.0,6.0,6.0,8.0,9.0,6.0,7.0,70.0,113.2942134257526
1.0,5,4,37.760278593926905,-122.39838940146744,2,0,6.0,3.0,3.0,3.0,0,30.0,4.0,100.0,10.0,9.0,10.0,9.0,10.0,10.0,300.0,290.16823424117257
9.0,6,5,37.784678898611176,-122.41447581882488,16,1,2.0,8.0,0.0,1.0,0,1.0,20.0,83.0,9.0,8.0,9.0,10.0,7.0,9.0,70.0,113.2942134257526
1.0,26,18,37.80087494893334,-122.42519904792056,1,1,2.0,1.0,1.0,1.0,0,2.0,44.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,80.0,172.25222036422593
9.0,29,17,37.75973985621453,-122.4933813799902,0,0,2.0,1.0,1.0,1.0,0,1.0,99.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,130.0,172.25222036422593
1.0,16,11,37.79060562174074,-122.42516266531844,0,1,2.0,1.0,1.0,1.0,0,1.0,80.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,172.25222036422593
1.0,2,0,37.7707930237028,-122.45045541557802,6,1,2.0,1.0,1.0,1.0,0,2.0,3.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,162.0,172.25222036422593
51.0,0,11,37.786750512853274,-122.42492378253546,17,1,6.0,1.5,1.0,3.0,0,1.0,22.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,149.0,172.25222036422593
51.0,0,11,37.78736647570898,-122.42409154827537,17,1,3.0,1.0,1.0,1.0,0,1.0,35.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,99.0,172.25222036422593
2.0,2,0,37.76989238222697,-122.44286335772509,0,0,10.0,1.5,4.0,5.0,0,3.0,18.0,97.0,9.0,10.0,10.0,10.0,10.0,9.0,299.0,349.1262411796459
1.0,15,12,37.77824990229108,-122.40977291440485,12,0,5.0,2.0,2.0,3.0,0,1.0,58.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,339.0,231.21022730269925
1.0,8,6,37.74961840640591,-122.44300699834156,1,0,6.0,2.5,3.0,4.0,0,5.0,2.0,90.0,10.0,9.0,8.0,9.0,10.0,10.0,300.0,290.16823424117257
1.0,22,2,37.74302530040124,-122.46270563356623,1,0,7.0,2.0,3.0,5.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,290.16823424117257
3.0,8,6,37.751816807763646,-122.43739632809557,3,0,3.0,1.0,0.0,2.0,0,1.0,13.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,130.0,113.2942134257526
4.0,0,5,37.77297114956985,-122.42496327482813,1,1,2.0,1.0,1.0,2.0,0,2.0,1.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,172.25222036422593
1.0,3,7,37.735101620063205,-122.44149650441214,1,1,2.0,1.0,1.0,1.0,0,2.0,98.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,85.0,172.25222036422593
1.0,7,6,37.76224130777225,-122.43371163582172,0,0,4.0,1.0,1.0,2.0,0,2.0,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,172.25222036422593
2.0,0,5,37.7739828893331,-122.42462978783891,12,0,2.0,1.0,1.0,2.0,0,1.0,22.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,79.0,172.25222036422593
1.0,4,1,37.75268496820133,-122.4231732124412,3,0,4.0,1.0,1.0,1.0,0,2.0,39.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,172.25222036422593
1.0,0,0,37.77027296850719,-122.43520335400248,6,1,3.0,1.0,2.0,2.0,0,3.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,231.21022730269925
1.0,27,21,37.73969080540177,-122.4847460151309,1,1,2.0,1.0,1.0,1.0,0,1.0,35.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,70.0,172.25222036422593
1.0,7,0,37.767922493903534,-122.43812319559136,1,0,12.0,3.5,4.0,8.0,0,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,800.0,349.1262411796459
3.0,4,1,37.758172103955594,-122.41638713076529,6,1,6.0,2.0,2.0,3.0,0,1.0,2.0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0,231.21022730269925
1.0,8,6,37.75044736710027,-122.44227451713972,2,0,5.0,1.0,3.0,3.0,0,2.0,6.0,87.0,9.0,8.0,9.0,9.0,8.0,8.0,250.0,290.16823424117257
1.0,22,2,37.74321275309784,-122.45466594130852,3,1,3.0,1.0,1.0,2.0,0,1.0,60.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,172.25222036422593
1.0,20,8,37.78161681440637,-122.49543499191412,0,0,3.0,1.0,0.0,1.0,0,2.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,113.2942134257526
1.0,4,12,37.7632118791574,-122.42008062512569,0,0,5.0,1.5,2.0,3.0,0,30.0,69.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,200.0,231.21022730269925
3.0,2,0,37.77206317337525,-122.44325542878477,0,0,12.0,1.5,5.0,6.0,0,30.0,16.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,299.0,408.08424811811926
77.0,24,16,37.7912507805956,-122.40608556480306,17,1,2.0,1.0,0.0,1.0,0,4.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,290.0,113.2942134257526
77.0,24,16,37.79167130927075,-122.40647100254091,17,1,2.0,1.0,0.0,1.0,0,4.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,290.0,113.2942134257526
1.0,12,11,37.79056588676417,-122.41321019930331,0,0,2.0,1.0,0.0,1.0,0,3.0,53.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,105.0,113.2942134257526
2.0,30,22,37.71275510547006,-122.41435784550087,1,0,6.0,2.0,3.0,3.0,0,3.0,16.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,145.0,290.16823424117257
2.0,4,1,37.752915822690134,-122.41874733897869,1,1,2.0,1.0,1.0,1.0,0,2.0,301.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,99.0,172.25222036422593
1.0,15,12,37.77775457119943,-122.40761835412606,6,1,2.0,1.0,1.0,1.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
2.0,10,9,37.80310432375404,-122.40384982165192,0,0,4.0,2.0,2.0,2.0,0,1.0,11.0,84.0,9.0,8.0,9.0,9.0,10.0,8.0,350.0,231.21022730269925
1.0,8,6,37.75567435928291,-122.43567644422909,6,0,4.0,1.0,2.0,2.0,0,30.0,33.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,231.21022730269925
4.0,1,1,37.741622755492905,-122.40864378381744,5,0,2.0,1.0,0.0,1.0,0,5.0,6.0,83.0,10.0,9.0,10.0,10.0,9.0,9.0,105.0,113.2942134257526
1.0,27,21,37.74198680764855,-122.49730915011247,1,0,4.0,1.0,3.0,2.0,0,3.0,5.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,290.16823424117257
2.0,25,17,37.75987235517756,-122.47576635443407,3,1,4.0,1.0,1.0,2.0,0,2.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,172.25222036422593
1.0,10,9,37.79953746993153,-122.40800386440769,0,1,2.0,1.0,1.0,1.0,0,3.0,17.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,110.0,172.25222036422593
1.0,0,3,37.783422734065965,-122.4445660693715,0,0,2.0,1.0,1.0,1.0,0,2.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,172.25222036422593
3.0,0,0,37.77934079130317,-122.43053761908676,1,1,2.0,1.0,1.0,1.0,0,2.0,26.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0,172.25222036422593
3.0,0,0,37.77878503345546,-122.4305685136726,1,1,2.0,1.0,1.0,1.0,0,2.0,30.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,172.25222036422593
4.0,3,7,37.732501494499374,-122.43911080459722,0,1,2.0,1.0,1.0,1.0,0,3.0,5.0,90.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0,172.25222036422593
1.0,29,17,37.758678558382066,-122.50607219008627,0,0,4.0,1.0,1.0,2.0,0,2.0,35.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,172.25222036422593
4.0,27,21,37.748663274465436,-122.4754414538151,1,1,2.0,1.0,1.0,1.0,0,1.0,45.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,75.0,172.25222036422593
2.0,25,17,37.75860792475706,-122.47617707994635,0,0,4.0,1.0,1.0,2.0,0,2.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
1.0,4,1,37.755388259618115,-122.40955311666671,2,0,6.0,1.0,2.0,3.0,0,2.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,231.21022730269925
3.0,29,17,37.76196330866053,-122.48383750738284,0,1,2.0,1.0,1.0,1.0,0,2.0,23.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,290.0,172.25222036422593
2.0,29,21,37.74731599103344,-122.47612662377756,1,1,1.0,1.0,1.0,1.0,0,1.0,29.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0,172.25222036422593
1.0,2,0,37.774313181693294,-122.45236215907124,0,0,2.0,1.0,1.0,1.0,0,3.0,293.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,172.25222036422593
1.0,1,1,37.746024122101396,-122.41634059349892,3,0,2.0,1.0,1.0,1.0,0,2.0,59.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,172.25222036422593
3.0,16,3,37.790484195173434,-122.43025130629421,0,1,2.0,1.0,1.0,1.0,0,2.0,6.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
7.0,23,15,37.73549923170239,-122.39431248485155,23,0,8.0,1.5,2.0,2.0,0,1.0,33.0,90.0,9.0,10.0,10.0,9.0,8.0,9.0,400.0,231.21022730269925
1.0,15,19,37.77908428981493,-122.3944654340876,0,0,4.0,2.0,2.0,2.0,0,2.0,43.0,95.0,10.0,10.0,9.0,10.0,9.0,9.0,350.0,231.21022730269925
3.0,29,17,37.76185650380392,-122.48403278950038,0,1,2.0,1.0,1.0,1.0,0,2.0,29.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,172.25222036422593
1.0,31,25,37.71439094899597,-122.46554185072165,1,1,4.0,1.0,2.0,2.0,0,30.0,39.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,85.0,231.21022730269925
1.0,3,13,37.72652714304214,-122.43686002828426,1,1,2.0,1.0,2.0,2.0,0,5.0,25.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,204.0,231.21022730269925
